Release Year,Movie,Rerelease,Domestic Gross,Release Date
2014,Wish I Was Here,N," $3,591,299 ",7/18/22
2014,Ghostbusters,Y," $3,580,343 ",8/29/22
2014,Mommy,N," $3,494,070 ",9/19/22
2014,What If,N," $3,493,000 ",8/8/22
2014,The Grand Seduction,N," $3,430,018 ",5/23/22
2014,Veronica Mars,N," $3,322,127 ",3/14/22
2014,Before I Go to Sleep,N," $3,242,457 ",10/31/22
2014,Rosewater,N," $3,128,941 ",11/14/22
2014,Obvious Child,N," $3,123,963 ",6/6/22
2014,The Trip to Italy,N," $2,880,537 ",8/15/22
2014,The Identical,N," $2,827,666 ",9/5/22
2014,The Fluffy Movie: Unity Through Laughter,N," $2,827,393 ",7/25/22
2014,Citizenfour,N," $2,800,870 ",10/24/22
2014,Kirk Cameron's Saving Christmas,N," $2,783,970 ",11/14/22
2014,The Pyramid,N," $2,756,333 ",12/5/22
2014,The Good Lie,N," $2,722,209 ",10/3/22
2014,The Raid 2,N," $2,627,209 ",3/28/22
2014,Under the Skin,N," $2,614,251 ",4/4/22
2014,The Admiral: Roaring Currents,N," $2,589,811 ",8/8/22
2014,Dragon Ball Z: Battle of Gods,N," $2,553,002 ",8/5/22
2014,Bang Bang,N," $2,546,172 ",10/2/22
2014,Kick,N," $2,472,695 ",7/25/22
2014,Kill the Messenger,N," $2,450,846 ",10/10/22
2014,The Homesman,N," $2,429,989 ",11/14/22
2014,Ode to My Father,N," $2,300,121 ",12/25/22
2014,Love Is Strange,Y," $2,262,223 ",8/22/22
2014,2 States,N," $2,238,174 ",4/18/22
2014,Le Week-end,N," $2,225,098 ",3/14/22
2014,Anchorman 2: The Legend Continues,Y," $2,184,339 ",2/28/22
2014,The Oscar Nominated Short Films 2014: Live Action,N," $2,171,849 ",1/31/22
2014,Words and Pictures,N," $2,171,257 ",5/23/22
2014,Gloria,N," $2,107,925 ",1/24/22
2014,The Immigrant,N," $2,025,328 ",5/16/22
2014,Only Lovers Left Alive,N," $1,879,534 ",4/11/22
2014,Tusk,N," $1,826,705 ",9/19/22
2014,Tim's Vermeer,N," $1,671,377 ",1/31/22
2014,Persecuted,N," $1,558,836 ",7/18/22
2014,Awake: The Life of Yogananda,N," $1,539,680 ",10/10/22
2014,Fed Up,N," $1,538,899 ",5/9/22
2014,Finding Vivian Maier,N," $1,514,782 ",3/28/22
2014,Pride,N," $1,446,634 ",9/26/22
2014,"Two Days, One Night",N," $1,436,243 ",12/24/22
2014,Locke,N," $1,375,769 ",4/25/22
2014,Gimme Shelter,N," $1,359,910 ",1/24/22
2014,Force Majeure,N," $1,359,497 ",10/24/22
2013,The Hunger Games: Catching Fire,N," $424,668,047 ",11/22/22
2013,Iron Man 3,N," $409,013,994 ",5/3/22
2013,Frozen,N," $400,738,009 ",11/22/22
2013,Despicable Me 2,N," $368,065,385 ",7/3/22
2013,Man of Steel,N," $291,045,518 ",6/14/22
2013,Gravity,N," $274,092,705 ",10/4/22
2013,Monsters University,N," $268,492,764 ",6/21/22
2013,The Hobbit: The Desolation of Smaug,N," $258,366,855 ",12/13/22
2013,Fast & Furious 6,N," $238,679,850 ",5/24/22
2013,Oz the Great and Powerful,N," $234,911,825 ",3/8/22
2013,Star Trek Into Darkness,N," $228,778,661 ",5/16/22
2013,Thor: The Dark World,N," $206,362,140 ",11/8/22
2013,World War Z,N," $202,359,711 ",6/21/22
2013,The Croods,N," $187,168,425 ",3/22/22
2013,The Heat,N," $159,582,188 ",6/28/22
2013,We're the Millers,N," $150,394,119 ",8/7/22
2013,American Hustle,N," $150,117,807 ",12/13/22
2013,The Great Gatsby,N," $144,840,419 ",5/10/22
2013,The Conjuring,N," $137,400,141 ",7/19/22
2013,Identity Thief,N," $134,506,920 ",2/8/22
2013,Grown Ups 2,N," $133,668,525 ",7/12/22
2013,The Wolverine,N," $132,556,852 ",7/26/22
2013,Anchorman 2: The Legend Continues,N," $125,168,368 ",12/18/22
2013,Lone Survivor,N," $125,095,601 ",12/25/22
2013,G.I. Joe: Retaliation,N," $122,523,060 ",3/28/22
2013,Cloudy with a Chance of Meatballs 2,N," $119,793,567 ",9/27/22
2013,Now You See Me,N," $117,723,989 ",5/31/22
2013,The Wolf of Wall Street,N," $116,900,694 ",12/25/22
2013,The Butler,N," $116,632,095 ",8/16/22
2013,The Hangover Part III,N," $112,200,072 ",5/23/22
2013,Epic,N," $107,518,682 ",5/24/22
2013,Captain Phillips,N," $107,100,855 ",10/11/22
2013,Jackass Presents: Bad Grandpa,N," $102,003,019 ",10/25/22
2013,Pacific Rim,N," $101,802,906 ",7/12/22
2013,This Is the End,N," $101,470,202 ",6/12/22
2013,Olympus Has Fallen,N," $98,925,640 ",3/22/22
2013,42,N," $95,020,213 ",4/12/22
2013,Elysium,N," $93,050,117 ",8/9/22
2013,Planes,N," $90,288,712 ",8/9/22
2013,The Lone Ranger,N," $89,302,115 ",7/3/22
2013,Oblivion,N," $89,107,235 ",4/19/22
2013,Insidious: Chapter 2,N," $83,586,447 ",9/13/22
2013,Saving Mr. Banks,N," $83,301,580 ",12/13/22
2013,Turbo,N," $83,028,128 ",7/17/22
2013,2 Guns,N," $75,612,460 ",8/2/22
2013,White House Down,N," $73,103,784 ",6/28/22
2013,Mama,N," $71,628,180 ",1/18/22
2013,Safe Haven,N," $71,349,120 ",2/14/22
2013,The Smurfs 2,N," $71,017,784 ",7/31/22
2013,The Best Man Holiday,N," $70,525,195 ",11/15/22
2013,Percy Jackson: Sea of Monsters,N," $68,559,554 ",8/7/22
2013,A Good Day to Die Hard,N," $67,349,198 ",2/14/22
2013,Warm Bodies,N," $66,380,662 ",2/1/22
2013,Jack the Giant Slayer,N," $65,187,603 ",3/1/22
2013,The Purge,N," $64,473,115 ",6/7/22
2013,Last Vegas,N," $63,914,167 ",11/1/22
2013,Ender's Game,N," $61,737,191 ",11/1/22
2013,Prisoners,N," $61,002,302 ",9/20/22
2013,After Earth,N," $60,522,097 ",5/31/22
2013,The Secret Life of Walter Mitty,N," $58,236,838 ",12/25/22
2013,Escape from Planet Earth,N," $57,012,977 ",2/15/22
2013,12 Years a Slave,N," $56,671,993 ",10/18/22
2013,Free Birds,N," $55,750,480 ",11/1/22
2013,Hansel & Gretel: Witch Hunters,N," $55,703,475 ",1/25/22
2013,Evil Dead,N," $54,239,856 ",4/5/22
2013,RED 2,N," $53,262,560 ",7/19/22
2013,A Madea Christmas,N," $52,543,354 ",12/13/22
2013,Temptation: Confessions of a Marriage Counselor,N," $51,975,354 ",3/29/22
2013,The Call,N," $51,872,378 ",3/15/22
2013,Pain & Gain,N," $49,875,291 ",4/26/22
2013,Gangster Squad,N," $46,000,903 ",1/11/22
2013,Jurassic Park,Y," $45,385,935 ",4/5/22
2013,The Internship,N," $44,672,764 ",6/7/22
2013,Instructions Not Included,N," $44,467,206 ",8/30/22
2013,Snitch,N," $42,930,462 ",2/22/22
2013,Riddick,N," $42,025,135 ",9/6/22
2013,A Haunted House,N," $40,041,683 ",1/11/22
2013,47 Ronin,N," $38,362,475 ",12/25/22
2013,August: Osage County,N," $37,738,810 ",12/27/22
2013,Philomena,N," $37,709,979 ",11/22/22
2013,The Family,N," $36,918,811 ",9/13/22
2013,Walking with Dinosaurs 3D,N," $36,076,121 ",12/20/22
2013,Carrie,N," $35,266,619 ",10/18/22
2013,Texas Chainsaw,N," $34,341,945 ",1/4/22
2013,R.I.P.D.,N," $33,618,855 ",7/19/22
2013,Blue Jasmine,N," $33,405,481 ",7/26/22
2013,Kevin Hart: Let Me Explain,N," $32,244,051 ",7/3/22
2013,Side Effects,N," $32,172,757 ",2/8/22
2013,Scary Movie V,N," $32,015,787 ",4/12/22
2013,The Mortal Instruments: City of Bones,N," $31,165,421 ",8/21/22
2013,Delivery Man,N," $30,664,106 ",11/22/22
2013,Grudge Match,N," $29,807,260 ",12/25/22
2013,One Direction: This Is Us,N," $28,873,374 ",8/30/22
2013,Kick-Ass 2,N," $28,795,985 ",8/16/22
2013,Dallas Buyers Club,N," $27,298,285 ",11/1/22
2013,Rush,N," $26,947,624 ",9/20/22
2013,The Host,N," $26,627,201 ",3/29/22
2013,The World's End,N," $26,004,851 ",8/23/22
2013,21 & Over,N," $25,682,380 ",3/1/22
2013,Her,N," $25,568,251 ",12/18/22
2013,Escape Plan,N," $25,135,965 ",10/18/22
2013,Don Jon,N," $24,477,704 ",9/27/22
2013,The Incredible Burt Wonderstone,N," $22,537,881 ",3/15/22
2013,The Big Wedding,N," $21,819,348 ",4/26/22
2013,Mud,N," $21,590,086 ",4/26/22
2013,Baggage Claim,N," $21,569,509 ",9/27/22
2013,The Way Way Back,N," $21,506,546 ",7/5/22
2013,The Book Thief,N," $21,488,481 ",11/8/22
2013,The Place Beyond the Pines,N," $21,403,519 ",3/29/22
2013,Homefront,N," $20,158,898 ",11/27/22
2013,Broken City,N," $19,701,164 ",1/18/22
2013,Beautiful Creatures,N," $19,452,138 ",2/14/22
2013,Runner Runner,N," $19,316,646 ",10/4/22
2013,You're Next,N," $18,494,006 ",8/23/22
2013,Quartet,N," $18,390,117 ",1/11/22
2013,Admission,N," $18,007,317 ",3/22/22
2013,Nebraska,N," $17,654,912 ",11/15/22
2013,Parker,N," $17,616,641 ",1/25/22
2013,Enough Said,N," $17,550,872 ",9/18/22
2013,Dark Skies,N," $17,418,667 ",2/22/22
2013,The Counselor,N," $16,973,715 ",10/25/22
2013,Jobs,N," $16,131,410 ",8/16/22
2013,Fruitvale Station,N," $16,101,339 ",7/12/22
2013,About Time,N," $15,322,921 ",11/1/22
2013,The Last Exorcism Part II,N," $15,179,302 ",3/1/22
2013,Spring Breakers,N," $14,124,284 ",3/15/22
2013,Inside Llewyn Davis,N," $13,235,319 ",12/6/22
2013,The Last Stand,N," $12,050,299 ",1/18/22
2013,Out of the Furnace,N," $11,330,849 ",12/4/22
2013,Dead Man Down,N," $10,895,295 ",3/8/22
2013,Getaway,N," $10,501,938 ",8/30/22
2013,Bullet to the Head,N," $9,489,829 ",2/1/22
2013,Peeples,N," $9,177,065 ",5/10/22
2013,Battle of the Year,N," $8,888,355 ",9/20/22
2013,Movie 43,N," $8,840,453 ",1/25/22
2013,Mandela: Long Walk to Freedom,N," $8,323,085 ",11/29/22
2013,Before Midnight,N," $8,114,627 ",5/24/22
2013,Dhoom 3,N," $8,031,955 ",12/20/22
2013,Jerusalem,N," $8,020,721 ",9/13/22
2013,Machete Kills,N," $8,008,161 ",10/11/22
2013,Journey to the South Pacific,N," $7,653,913 ",11/27/22
2013,Paranoia,N," $7,388,654 ",8/16/22
2013,Black Nativity,N," $7,018,189 ",11/27/22
2013,The Spectacular Now,N," $6,854,611 ",8/2/22
2013,The Grandmaster,N," $6,594,959 ",8/23/22
2013,All Is Lost,N," $6,263,670 ",10/18/22
2013,Justin Bieber's Believe,N," $6,206,566 ",12/25/22
2013,The Bling Ring,N," $5,845,732 ",6/14/22
2013,Pulling Strings,N," $5,842,961 ",10/4/22
2013,Closed Circuit,N," $5,750,401 ",8/28/22
2013,The Wizard of Oz,Y," $5,633,202 ",9/20/22
2013,Chennai Express,N," $5,307,960 ",8/8/22
2013,The Company You Keep,N," $5,133,027 ",4/5/22
2013,20 Feet from Stardom,N," $4,946,445 ",6/14/22
2013,Much Ado About Nothing,N," $4,328,849 ",6/7/22
2013,Frances Ha,N," $4,069,826 ",5/17/22
2013,Yeh Jawaani Hai Deewani,N," $3,827,466 ",5/31/22
2013,The To Do List,N," $3,491,669 ",7/26/22
2013,Metallica Through the Never,N," $3,419,967 ",9/27/22
2013,Emperor,N," $3,346,265 ",3/8/22
2013,Stand Up Guys,N," $3,310,031 ",2/1/22
2013,The Fifth Estate,N," $3,255,008 ",10/18/22
2013,Top Gun,Y," $3,018,873 ",2/8/22
2013,In a World...,N," $2,963,902 ",8/9/22
2013,Home Run,N," $2,861,020 ",4/19/22
2013,The Great Beauty,N," $2,852,400 ",11/15/22
2013,Filly Brown,N," $2,850,357 ",4/19/22
2013,RamLeela,N," $2,738,863 ",11/15/22
2013,Grace Unplugged,N," $2,507,201 ",10/4/22
2013,The Sapphires,N," $2,450,867 ",3/22/22
2013,The Gatekeepers,N," $2,415,727 ",2/1/22
2013,I'm in Love with a Church Girl,N," $2,387,730 ",10/18/22
2013,No,N," $2,343,664 ",2/15/22
2013,Trance,N," $2,328,743 ",4/5/22
2013,The East,N," $2,301,839 ",5/31/22
2013,Renoir,N," $2,293,798 ",3/29/22
2013,The Christmas Candle,N," $2,258,620 ",11/15/22
2013,Blue Is the Warmest Colour,N," $2,199,787 ",10/25/22
2013,Oldboy,N," $2,193,658 ",11/27/22
2013,Krrish 3,N," $2,191,534 ",11/1/22
2013,Austenland,N," $2,159,041 ",8/16/22
2013,The Saratov Approach,N," $2,146,999 ",10/9/22
2013,The Oscar Nominated Short Films 2013: Live Action,N," $2,142,342 ",2/1/22
2013,Blackfish,N," $2,073,582 ",7/19/22
2013,The Iceman,N," $1,969,193 ",5/3/22
2013,Fill the Void,N," $1,775,316 ",5/24/22
2013,Girl Rising,N," $1,727,259 ",3/7/22
2013,The Attack,N," $1,720,325 ",6/21/22
2013,Stoker,N," $1,714,221 ",3/1/22
2013,Unfinished Song,N," $1,702,668 ",6/21/22
2013,Bhaag Milkha Bhaag,N," $1,636,731 ",7/12/22
2013,Love Is All You Need,N," $1,631,709 ",5/3/22
2013,Stories We Tell,N," $1,600,145 ",5/10/22
2013,Race 2,N," $1,579,940 ",1/25/22
2013,"Bless Me, Ultima",N," $1,561,962 ",2/22/22
2013,Kon-Tiki,N," $1,517,410 ",4/26/22
2013,Disconnect,N," $1,436,900 ",4/12/22
2013,Girl Most Likely,N," $1,378,591 ",7/19/22
2013,I'm So Excited!,N," $1,368,119 ",6/28/22
2013,Wadjda,N," $1,347,747 ",9/13/22
2012,The Avengers,N," $623,357,910 ",5/4/22
2012,The Dark Knight Rises,N," $448,139,099 ",7/20/22
2012,The Hunger Games,N," $408,010,692 ",3/23/22
2012,Skyfall,N," $304,360,277 ",11/9/22
2012,The Hobbit: An Unexpected Journey,N," $303,003,568 ",12/14/22
2012,The Twilight Saga: Breaking Dawn - Part 2,N," $292,324,737 ",11/16/22
2012,The Amazing Spider-Man,N," $262,030,663 ",7/3/22
2012,Brave,N," $237,283,207 ",6/22/22
2012,Ted,N," $218,815,487 ",6/29/22
2012,Madagascar 3: Europe's Most Wanted,N," $216,391,482 ",6/8/22
2012,The Lorax,N," $214,030,500 ",3/2/22
2012,Wreck-It Ralph,N," $189,422,889 ",11/2/22
2012,Lincoln,N," $182,207,973 ",11/9/22
2012,Men in Black 3,N," $179,020,854 ",5/25/22
2012,Django Unchained,N," $162,805,434 ",12/25/22
2012,Ice Age: Continental Drift,N," $161,321,843 ",7/13/22
2012,Snow White and the Huntsman,N," $155,332,381 ",6/1/22
2012,Les Misérables,N," $148,809,770 ",12/25/22
2012,Hotel Transylvania,N," $148,313,048 ",9/28/22
2012,Taken 2,N," $139,854,287 ",10/5/22
2012,21 Jump Street,N," $138,447,667 ",3/16/22
2012,Argo,N," $136,025,503 ",10/12/22
2012,Silver Linings Playbook,N," $132,092,958 ",11/16/22
2012,Prometheus,N," $126,477,084 ",6/8/22
2012,Safe House,N," $126,373,434 ",2/10/22
2012,The Vow,N," $125,014,030 ",2/10/22
2012,Life of Pi,N," $124,987,023 ",11/21/22
2012,Magic Mike,N," $113,721,571 ",6/29/22
2012,The Bourne Legacy,N," $113,203,870 ",8/10/22
2012,Journey 2: The Mysterious Island,N," $103,860,290 ",2/10/22
2012,Rise of the Guardians,N," $103,412,758 ",11/21/22
2012,Zero Dark Thirty,N," $95,720,716 ",12/19/22
2012,Flight,N," $93,772,375 ",11/2/22
2012,Think Like a Man,N," $91,547,205 ",4/20/22
2012,The Campaign,N," $86,907,746 ",8/10/22
2012,The Expendables 2,N," $85,028,192 ",8/17/22
2012,Wrath of the Titans,N," $83,670,083 ",3/30/22
2012,Jack Reacher,N," $80,070,736 ",12/21/22
2012,Dark Shadows,N," $79,727,149 ",5/11/22
2012,Parental Guidance,N," $77,267,296 ",12/25/22
2012,John Carter,N," $73,078,100 ",3/9/22
2012,Act of Valor,N," $70,012,847 ",2/24/22
2012,This Is 40,N," $67,544,505 ",12/21/22
2012,Contraband,N," $66,528,000 ",1/13/22
2012,Looper,N," $66,486,205 ",9/28/22
2012,Madea's Witness Protection,N," $65,653,242 ",6/29/22
2012,Battleship,N," $65,422,625 ",5/18/22
2012,Pitch Perfect,N," $65,001,093 ",9/28/22
2012,Mirror Mirror,N," $64,935,167 ",3/30/22
2012,Chronicle,N," $64,575,175 ",2/3/22
2012,Hope Springs,N," $63,536,011 ",8/8/22
2012,Underworld: Awakening,N," $62,321,039 ",1/20/22
2012,The Lucky One,N," $60,457,138 ",4/20/22
2012,The Dictator,N," $59,650,222 ",5/16/22
2012,Total Recall,N," $58,877,969 ",8/3/22
2012,Titanic,Y," $57,884,114 ",4/4/22
2012,American Reunion,N," $57,011,521 ",4/6/22
2012,ParaNorman,N," $56,003,051 ",8/17/22
2012,This Means War,N," $54,760,791 ",2/17/22
2012,Project X,N," $54,731,865 ",3/2/22
2012,The Woman in Black,N," $54,333,290 ",2/3/22
2012,Paranormal Activity 4,N," $53,885,000 ",10/19/22
2012,The Devil Inside,N," $53,261,944 ",1/6/22
2012,The Odd Life of Timothy Green,N," $51,854,875 ",8/15/22
2012,Ghost Rider: Spirit of Vengeance,N," $51,774,002 ",2/17/22
2012,The Grey,N," $51,580,236 ",1/27/22
2012,Red Tails,N," $49,876,377 ",1/20/22
2012,The Possession,N," $49,130,154 ",8/31/22
2012,Diary of a Wimpy Kid: Dog Days,N," $49,008,662 ",8/3/22
2012,Sinister,N," $48,086,903 ",10/12/22
2012,Beauty and the Beast,Y," $47,617,067 ",1/13/22
2012,Savages,N," $47,382,068 ",7/6/22
2012,The Best Exotic Marigold Hotel,N," $46,412,041 ",5/4/22
2012,Moonrise Kingdom,N," $45,512,466 ",5/25/22
2012,Here Comes the Boom,N," $45,290,318 ",10/12/22
2012,Red Dawn,N," $44,806,783 ",11/21/22
2012,The Three Stooges,N," $44,338,224 ",4/13/22
2012,Star Wars: Episode I - The Phantom Menace,Y," $43,456,382 ",2/10/22
2012,Resident Evil: Retribution,N," $42,345,531 ",9/14/22
2012,The Cabin in the Woods,N," $42,073,277 ",4/13/22
2012,What to Expect When You're Expecting,N," $41,152,203 ",5/18/22
2012,Finding Nemo,Y," $41,128,283 ",9/14/22
2012,End of Watch,N," $41,003,371 ",9/21/22
2012,Rock of Ages,N," $38,518,613 ",6/15/22
2012,Abraham Lincoln: Vampire Hunter,N," $37,519,139 ",6/22/22
2012,Lawless,N," $37,400,127 ",8/29/22
2012,The Guilt Trip,N," $37,134,215 ",12/19/22
2012,That's My Boy,N," $36,931,089 ",6/15/22
2012,Trouble with the Curve,N," $35,763,137 ",9/21/22
2012,The Watch,N," $35,353,000 ",7/27/22
2012,Frankenweenie,N," $35,291,068 ",10/5/22
2012,Step Up Revolution,N," $35,074,677 ",7/27/22
2012,Good Deeds,N," $35,025,791 ",2/24/22
2012,"Monsters, Inc.",Y," $34,043,006 ",12/19/22
2012,2016: Obama's America,N," $33,449,086 ",7/13/22
2012,House at the End of the Street,N," $31,611,916 ",9/21/22
2012,The Pirates! Band of Misfits,N," $31,051,126 ",4/27/22
2012,Joyful Noise,N," $30,932,113 ",1/13/22
2012,Chimpanzee,N," $28,972,764 ",4/20/22
2012,The Five-Year Engagement,N," $28,835,528 ",4/27/22
2012,Cloud Atlas,N," $27,108,272 ",10/26/22
2012,One for the Money,N," $26,414,527 ",1/27/22
2012,Alex Cross,N," $25,888,412 ",10/19/22
2012,Part of Me,N," $25,326,071 ",7/5/22
2012,Sparkle,N," $24,397,469 ",8/17/22
2012,Premium Rush,N," $20,275,446 ",8/24/22
2012,Big Miracle,N," $20,157,300 ",2/3/22
2012,The Secret World of Arrietty,N," $19,202,743 ",2/17/22
2012,The Impossible,N," $19,019,882 ",12/21/22
2012,Haywire,N," $18,942,396 ",1/20/22
2012,Man on a Ledge,N," $18,620,000 ",1/27/22
2012,A Thousand Words,N," $18,450,127 ",3/9/22
2012,Chernobyl Diaries,N," $18,119,640 ",5/25/22
2012,The Perks of Being a Wallflower,N," $17,742,948 ",9/21/22
2012,Silent Hill: Revelation,N," $17,529,157 ",10/26/22
2012,Wanderlust,N," $17,450,535 ",2/24/22
2012,Safe,N," $17,142,080 ",4/27/22
2012,To Rome with Love,N," $16,685,867 ",6/22/22
2012,The Master,N," $16,377,274 ",9/14/22
2012,The Raven,N," $16,008,272 ",4/27/22
2012,The Man with the Iron Fists,N," $15,634,090 ",11/2/22
2012,Killing Them Softly,N," $15,026,056 ",11/30/22
2012,Seven Psychopaths,N," $15,024,049 ",10/12/22
2012,To the Arctic 3D,N," $14,560,838 ",4/20/22
2012,Lockout,N," $14,326,864 ",4/13/22
2012,Hit and Run,N," $13,749,300 ",8/22/22
2012,Dredd,N," $13,414,714 ",9/21/22
2012,Playing for Keeps,N," $13,103,272 ",12/7/22
2012,Anna Karenina,N," $12,816,367 ",11/16/22
2012,Beasts of the Southern Wild,N," $12,795,746 ",6/27/22
2012,Silent House,N," $12,754,783 ",3/9/22
2012,Cirque du Soleil: Worlds Away,N," $12,512,862 ",12/21/22
2012,People Like Us,N," $12,434,778 ",6/29/22
2012,Gone,N," $11,682,205 ",2/24/22
2012,The Words,N," $11,494,838 ",9/7/22
2012,The Intouchables,N," $10,198,820 ",5/25/22
2012,Fun Size,N," $9,409,538 ",10/26/22
2012,Bernie,N," $9,206,470 ",4/27/22
2012,Salmon Fishing in the Yemen,N," $9,047,981 ",3/9/22
2012,Arbitrage,N," $7,919,574 ",9/14/22
2012,Promised Land,N," $7,597,898 ",12/28/22
2012,Friends with Kids,N," $7,251,073 ",3/9/22
2012,Seeking a Friend for the End of the World,N," $7,078,738 ",6/22/22
2012,The Collection,N," $6,842,058 ",11/30/22
2012,Amour,N," $6,739,492 ",12/19/22
2012,Hyde Park on Hudson,N," $6,376,145 ",12/7/22
2012,Hitchcock,N," $6,008,677 ",11/23/22
2012,Chasing Mavericks,N," $6,002,756 ",10/26/22
2012,The Sessions,N," $6,002,451 ",10/19/22
2012,Casa de mi Padre,N," $5,909,483 ",3/16/22
2012,Outlaws,N," $5,672,846 ",6/1/22
2012,Won't Back Down,N," $5,310,554 ",9/28/22
2012,October Baby,Y," $5,157,886 ",3/23/22
2012,The Apparition,N," $4,936,819 ",8/24/22
2012,"Jeff, Who Lives at Home",N," $4,269,426 ",3/16/22
2012,Goon,N," $4,168,528 ",2/24/22
2012,The Raid: Redemption,N," $4,105,187 ",3/23/22
2012,Safety Not Guaranteed,N," $4,010,957 ",6/8/22
2012,Bully,Y," $3,863,446 ",4/13/22
2012,The Cold Light of Day,N," $3,763,583 ",9/7/22
2012,Searching for Sugar Man,N," $3,696,196 ",7/27/22
2012,Nitro Circus: The Movie,N," $3,377,618 ",8/8/22
2012,Atlas Shrugged II: The Strike,N," $3,336,053 ",10/12/22
2012,Last Ounce of Courage,N," $3,329,674 ",9/14/22
2012,Robot & Frank,N," $3,325,038 ",8/17/22
2012,Indiana Jones and the Raiders of the Lost Ark,Y," $3,125,613 ",9/7/22
2012,Celeste & Jesse Forever,N," $3,094,813 ",8/3/22
2012,Jab Tak Hai Jaan,N," $3,047,539 ",11/13/22
2012,Albert Nobbs,N," $3,014,696 ",1/27/22
2012,Talaash: The Answer Lies Within,N," $2,871,956 ",11/30/22
2012,Barfi!,N," $2,804,874 ",9/14/22
2012,Samsara,N," $2,672,413 ",8/24/22
2012,Girl in Progress,N," $2,609,412 ",5/11/22
2012,Jiro Dreams of Sushi,N," $2,552,478 ",3/9/22
2012,Ruby Sparks,N," $2,540,106 ",7/25/22
2012,Dabangg 2,N," $2,519,190 ",12/21/22
2012,The Queen of Versailles,N," $2,401,999 ",7/20/22
2012,Ek Tha Tiger,N," $2,347,774 ",8/15/22
2012,Sleepwalk with Me,N," $2,266,067 ",8/24/22
2012,Rust and Bone,N," $2,062,027 ",11/23/22
2012,Monsieur Lazhar,N," $2,009,517 ",4/13/22
2012,Footnote,N," $2,007,758 ",3/9/22
2012,Killer Joe,N," $1,987,762 ",7/27/22
2012,Agneepath,N," $1,986,748 ",1/26/22
2012,English Vinglish,N," $1,862,086 ",10/5/22
2012,Crooked Arrows,N," $1,832,541 ",5/18/22
2012,Hysteria,N," $1,804,139 ",5/18/22
2012,Housefull 2,N," $1,791,780 ",4/6/22
2012,The Oscar Nominated Short Films 2012: Live Action,N," $1,702,415 ",2/10/22
2012,Your Sister's Sister,N," $1,636,190 ",6/15/22
2012,Singin' in the Rain,Y," $1,608,925 ",7/12/22
2012,"Farewell, My Queen",N," $1,597,998 ",7/13/22
2012,A Late Quartet,N," $1,562,548 ",11/2/22
2012,A Royal Affair,N," $1,546,761 ",11/9/22
2012,The Dark Knight,Y," $1,513,086 ",7/19/22
2012,Batman Begins,Y," $1,508,658 ",7/19/22
2012,The Kid with a Bike,N," $1,470,000 ",3/16/22
2012,Marley,N," $1,413,480 ",4/20/22
2012,Chasing Ice,N," $1,328,467 ",11/9/22
2012,Air Racers,N," $1,309,987 ",4/6/22
2011,Harry Potter and the Deathly Hallows: Part 2,N," $381,011,219 ",7/15/22
2011,Transformers: Dark of the Moon,N," $352,390,543 ",6/29/22
2011,The Twilight Saga: Breaking Dawn - Part 1,N," $281,287,133 ",11/18/22
